"e","d","c","b","a"
0.170526789229894,-1.77157002647543,1.3514339310089,0.169643339759794,-0.688973363449806
0.759898268508993,-0.170560350809068,-0.125264483278537,0.190889273147813,-0.603978527345743
-1.65214838276525,-1.71599936507842,0.465768669326956,-0.83714246809349,0.00286758525970834
-1.2062866749652,-1.24783065020835,-0.302208077728316,0.527113329980961,0.166731332479451
-1.37985082366435,-1.13181851411655,0.871793360567189,-0.0384333816963071,0.287474300521802
-0.477663883819992,-1.08125450074273,0.977739619266747,1.11561528154892,-0.25256200974635
-5.38627410294784,-4.52247162399037,3.5350210682222,1.6322853176339,0.0377508571704524
0.872630389954069,1.41991334572378,-0.0898057820817358,0.157372325421709,-0.530269509560836
3.36833284042493,2.76385420198206,-1.16202776884622,-0.907648520563592,0.361387722555454
1.50327390093309,2.1233096173218,0.817232109540417,1.15244591836795,-1.31911660354396
1.07972908694325,1.17117384835089,-0.447263484194437,-0.448847338841294,-0.604360535636393
1.77813398506761,1.16224891669279,-0.935524754590559,-0.938226065171885,-0.911283425560383
-5.12278719240959,-4.07862319839604,-1.61056986076953,-2.52072513251936,1.92890353667418
-2.94464661224031,-2.42158357772736,-0.428500818325311,-0.515912865350046,0.638317627754647
3.77978598444827,2.2626418942256,-0.199468336685478,0.469566635115984,-0.69609719813772
0.108892251614724,0.522772715820738,1.74887906676571,2.4050619054122,-1.44005268908718
2.36622866253619,2.32572992840893,-0.424116245887914,0.436363075434195,-0.508665210246197
1.42275221230454,0.307325006420744,-3.57077755195916,-2.72619015832575,0.460412699467939
-0.0438837131709211,1.13063965192093,1.01447346094082,2.01104732905475,-2.03566090641279
1.41480985426953,1.3765512989163,-1.63198994130687,-1.70418577317988,0.325146871922187
-1.54185421321333,-1.82284441822283,0.68545819274156,1.3305508137051,0.544848602435787
2.46589671231546,1.83062096903743,-0.881301430835713,0.463366259302217,-0.220725211244159
3.93996391181032,3.24837170393995,0.216812893895444,0.961449086444253,-0.761299553388386
0.308606222396924,0.420169208057896,-0.384857130171324,-0.143830071037684,-0.359052089519429
3.61241472079855,3.79651578826514,-0.696019534543899,0.0653398420835271,-0.404704415716762
0.0603689725641202,0.525004491365038,-2.37126154487174,-1.2968861165674,0.724772852858096
3.69826148609207,1.94892193289724,0.235858504874929,-0.192552606786013,-0.173222949847922
2.2084915848158,0.831046100349665,-1.90373291281948,-1.98689704007094,-0.190049522796406
0.733928758075309,0.957220796259698,-0.255442968939007,-0.708505971706665,-0.659719931728475
0.147638197631015,-0.492348562424575,-1.11546046895313,-0.342762635651222,0.621756813944384
-4.3082022847999,-3.35165965187315,1.81793842968827,1.06013911503414,0.31981958791516
2.93471289063475,1.48733424190488,1.38292203320944,1.47928654128077,-1.30458539997561
1.24562164387426,2.20385869522777,1.4974281225981,1.1247157911858,-2.63359777517303
-1.80058601904543,-0.127409771937454,-1.84218214974012,0.00832362994623859,0.882204070681073
3.10305821074783,3.7128590226161,0.115854760117006,1.60569004438292,-1.66848372589078
5.82312279214234,3.5176855850386,0.743141221412736,0.933873206739883,-2.29086668058956
4.60692258442971,2.8451690532166,-0.16383054855462,1.23978823559409,0.210333502056117
-3.09157670694637,-3.4655989655067,0.716674906178269,0.870489245466931,1.29641349108331
-0.596722763943486,0.700656109585273,2.25981394206313,1.17383955928711,-2.20153565517464
-0.108678992148103,1.0724246926258,-1.83282581398049,-0.654172180969206,1.061427779171
1.92958478964845,1.20172660573085,1.31770505312147,2.1683648215067,0.409022538193657
-2.21210579314176,-1.45269248708154,1.95299856367177,0.77551777492627,0.516884866882888
-0.413786805402687,0.244310460976429,-0.169420643422048,0.420461434917123,-0.567619508916976
-0.603471095994893,-0.946407002133145,-1.54107051236848,-0.969262612566152,1.73943000545904
-0.197921238876536,0.822408357866179,0.0703806598548906,1.80060903262211,-0.121226223692648
-0.458012339553811,0.522298980882707,0.953219992104043,0.908844040385462,0.0109583871407857
1.57086202085066,0.347933432491455,-0.447647688063035,0.260564861492326,0.219412678631178
0.289811258467119,0.810438095528239,1.18275928600967,2.4913152311066,1.02577867970833
2.60506042653619,3.33206693056846,-1.84151855969005,-0.274896316769952,0.101794270129752
0.756649910930061,0.401126111358347,2.41823217931665,2.81585243000227,-0.198218825037582
0.624702655687426,0.349160904767585,-0.806829118054623,-0.397897505731105,1.12103644441263
2.36282788739012,1.66015350640015,0.242267381058957,0.0204026982939997,-0.864241567454781
3.97606152312246,1.86957643253967,-0.470530420352516,0.416414001869458,-0.503103953824653
-0.63187677984429,-0.831422630217235,2.19980005849988,1.43468418116055,-0.521335296963853
7.2850009408639,5.81486299328205,-1.39491996166524,2.15636645060116,-0.948731092282325
-2.59411287399143,-0.875319546924066,0.424913038486884,-0.957141705770713,-0.0727234217902078
3.35328430442534,1.83005947528717,-0.542764499151014,0.397891969559562,1.3682961994632
2.68878087821781,0.110439126373672,1.56735016681279,1.32623807097944,-0.528478288346855
4.38528388236238,2.94440351011449,0.618777989211024,2.2247119166107,-0.0440069698774822
-3.47103634909123,-3.3066726747402,0.450660901528571,-0.676189074787134,0.711002886647293
-0.627073739956592,-1.09502508444705,0.726723081992084,0.421002324244074,-0.0210060269798128
0.785356330903524,1.40465531039,-0.667448705636577,-0.205455150474747,-0.589430475786064
-1.70106835133462,-0.817909298591801,0.927907432932076,1.33699284182322,0.844029392008635
2.23073830205608,-0.227554111409784,2.49018381794794,1.20717567970462,-0.181646440313146
-3.33949143836549,-2.13530815996486,-0.0302427838670762,-0.637825133264997,0.606350486828207
2.26766458842626,1.24075983310355,-2.23767855380957,-1.55249295988888,-0.0610124859942826
2.77811110626517,1.92958383570183,-1.2153463101663,-0.496717638854138,-0.237283623722295
-2.49745438402178,-2.52686213710708,0.764494258274919,-0.106466375677788,0.522800036412628
1.25921459078957,0.858715398536169,-0.182745629688329,-1.42465418884312,-0.486010170301042
0.10255615505198,-0.2856843420825,0.170875427696448,0.738422481786037,0.0609378592965811
-0.976355582977196,-0.0105835637604814,-1.7163924006591,-1.98644789640722,1.73294501931036
-2.27348737657945,-1.07222676351645,0.888207977777806,0.263028563668587,0.765140466379849
-0.525307959215846,0.0869239367427284,-1.41923185622801,-0.966991422626708,0.140441911808656
0.662809974833189,0.450602433029389,-0.474272109828464,-0.367671228315842,-0.524567914146724
-1.95027203795786,-1.2495269258583,0.868244234698158,-0.85873196714455,-0.132737464044528
5.94551301751951,4.67298695078843,-0.214791790028076,1.27981922114186,-1.55667292701743
2.9108042208284,1.66751990303411,0.889094092741185,1.39112140011078,-1.34183464042514
1.68064868516687,0.473646469998046,0.0754036783544653,0.864015031978948,0.162467803289723
0.759264932897649,0.622954277947625,-0.40734236262115,-0.735440713969157,-0.302196755899214
5.71312189309289,3.48912825986381,-2.82831321631657,-1.2498412205217,-0.878211894050735
-0.66306330489387,-0.528936774058325,-0.32433259450198,-0.474842210214897,0.0308100001028922
1.01997471241251,0.561062917169908,-0.0927542924745106,0.030548680690659,-0.0706118225142945
-1.65432958359532,-1.01401476725454,0.808633827994175,0.518339428906071,0.200128708417622
0.0657451225075174,0.492404491223751,0.130108690540527,-0.170778835918135,-0.897088232086655
-0.399206224343286,0.866529814762502,-0.995440561209085,-0.842148007672977,-0.142839986422365
-1.57221882864518,-2.8511091742888,-2.33248261306747,-3.00959942614543,2.73063753738885
-0.193337187437129,0.398724766864296,-0.932917159517686,-1.65802331333671,-0.33389199350535
0.55812157379616,1.24486682572569,-1.47701356567231,-1.28814875404469,-0.467871910844593
0.00663822296058991,-0.966990385773107,1.65727847225685,1.07937678372075,-1.06829804592722
0.955452589911971,-0.330472515374329,-0.306893085184885,-0.971647390667357,-0.647165716195062
1.352789282062,1.86156855730507,-0.592817251491136,0.738457255131831,-0.209274191686998
-1.31122230286199,-0.125939444891272,-0.280727955133006,-0.271027764624524,-0.0869640682022878
-0.0252457456260947,0.404601600008555,1.2554609562023,1.37260577505956,-0.851079545963933
4.3408863604226,3.9050330295263,-1.6537653067438,0.283200392128745,-0.751838862356587
-1.6818162525011,-0.972196393540602,2.19870402519471,0.68378202217105,-1.29928932889843
-2.07668362555234,-1.54357355749984,0.911292992014424,0.27240376921868,0.807465424300051
-5.65638914034518,-3.96198243957517,0.843599316463126,-1.13892626621683,0.26872714631187
0.297237147469297,0.342373601122538,-0.746512472453292,-0.868377940464001,-0.196514208492307
2.40092169316574,2.80450898012246,-0.417841499358987,-0.00164314850201142,-1.77915690949514
-0.0216500392615753,-1.46034120128509,0.386196685474872,-0.473411389149892,0.910536928363632
4.06494305848337,3.23924994547558,1.31320479472479,1.32406289448711,-1.73751788122887
-3.78076297671565,-2.340143978744,-1.00667403442431,-2.22162618401624,1.48977222245759
-2.16777689957404,-2.70210377139694,0.0422995117379746,-1.05449928509599,1.53989248281275
1.3840004646697,1.36941734608115,0.172436225894276,1.68438120066707,0.158601957814203
1.46202533483279,0.173321975264354,0.489177894266362,0.519861007972868,-0.463873212293866
-1.56330729186394,-1.6369278460684,1.07962043371318,0.47471177206337,0.886946583542526
2.57884652582183,1.77927351885474,-0.0967743504509612,0.24916005429592,-1.0098395326597
-0.741418085158413,-0.186667503483461,-2.39518755435599,-0.554884100675905,1.44773074816582
0.576208270913008,0.455424432440232,1.93150149786016,1.37660996786482,-1.26315121595504
-0.0995406565580403,-0.672043732232959,-0.0812505776288275,-0.323587314254883,0.641193365716847
-1.53790294872441,-2.1521821371165,2.00252374143955,0.592799515963359,-0.323478687197721
0.945896970678779,0.578810299310214,0.226576551008213,-0.0960179805272344,-0.857994858442165
-1.82085180957563,-0.153075756005198,-0.395732821624751,-0.10767687895016,0.127049305466346
-3.60495185649756,-2.54163944726498,-1.88951542721701,-3.07547532098407,1.23714611161679
0.380554664547329,0.967896441880183,-1.77519500841657,-1.00392354453634,-0.441065842297103
-0.346863296113844,-0.153931048111965,-0.997898902927968,-1.04708773950384,0.543801015494351
3.54901880775641,3.15176111766991,-2.72952216204222,-0.575616960626377,-0.365027035037313
-2.61311109061304,-0.766190992861002,1.05517309816811,0.786366344840302,0.484087996725755
4.36065904899256,2.69226978257319,-0.0787470947487567,-0.497215533784202,-2.04521943092755
4.30771259309952,1.28310600320788,-0.639795017461195,-1.30044530718526,-1.00588156551703
-3.68851014452417,-1.8063733897818,1.77165867958252,1.08655860540055,-0.589766660678924
-3.08618356549219,-2.31586604935095,-1.59531619186231,-0.562130383846316,1.83731314715104
-2.15832419854093,-1.25449366016,1.51704409440525,-0.487262903287563,-0.989383821220527
-3.70948480002226,-2.48224300651959,-0.604171987133941,-1.04754308583982,1.35333508943631
2.79756121626055,1.21342830015662,1.3785303987261,1.66803116136591,-1.84355542491475
0.544744135923705,0.137395415849857,0.905824574482363,1.78970288273767,-0.492029225713334
-3.54230200246229,-2.04968712319471,1.07621542025133,-0.545952317591845,-0.461659774601388
-0.627618082714519,0.0779323724524339,1.63295077970309,0.34637606873535,-0.926935763209193
-3.58694352266959,-2.46149674524605,0.912044092435813,1.03257170224639,0.967668701880921
-2.47522692298373,-3.19246757680224,-0.228730583543742,-0.606036286051787,1.35192132407963
-1.07088545574917,-2.34033169181677,-0.861477661978614,-1.24054729929856,1.81409498065635
4.03435441502007,3.65678735499048,-0.46173635768903,0.081040622490141,-0.960436725626377
3.20218559950665,1.55741541168995,-1.39782631012252,-1.5280625226605,-0.696190611721648
-2.68058664763578,-1.32639387149062,1.87918589317377,1.0815944792938,-0.387920715365049
2.2275463954144,0.899890490536934,0.482551780415657,0.278972124824438,-0.186689442626095
3.35506611145425,1.7114877151147,-0.884882647127101,-0.0442139106573122,0.0556823400384663
1.7734491521615,1.16394076790014,-0.809144153964776,-0.335686482447327,-0.718984485179793
-4.55163996568664,-2.63004596003035,-0.0797495209009813,-1.28973919781024,0.874893941609225
-7.33179419674,-6.61332888176717,1.76495538759643,-0.0679430244123045,1.21465847423638
-1.00694099135609,-1.78008501415755,0.697666932736377,0.166586358814496,0.691637409142386
2.85577038743555,2.98804939932495,0.292814115051306,1.16548922877845,-1.39230645776522
0.154577106297001,-0.627052578377055,1.12597933228616,0.40994919619134,0.505226507087696
2.81077020567219,3.50767873002858,-0.60580907362453,0.449519339645501,-2.05806177388971
3.3538586724372,2.39076675877803,-0.402233490684764,0.254174027433493,-0.932751825679609
2.69251968926123,2.19339885977892,0.0586098739044839,0.602891539460205,-1.14649560944385
2.08497616482114,1.09540669817236,0.563342140737322,0.0414947720832936,-1.00576947555518
0.647914924492133,0.488852029235576,-0.257099026176023,-0.446924638292802,-1.29018915342348
-4.9350338592583,-2.01844436684077,-1.13595606675973,-1.01238980951614,1.38037306036855
3.33962612419435,3.24926509163534,-1.15665738111099,-0.496080245617301,-0.573706037902842
0.12646639999171,0.0202087781814406,1.27234552462033,0.584767404326891,-1.61857399444778
-3.13340037865402,-1.47074388942076,1.81900242144677,1.79236854191206,-0.704094819257332
-0.162354241408859,0.335194652526894,-1.21067780131609,-0.116704676131493,0.374228652389549
-1.15399388671866,-0.622631147204305,-0.217029357001598,-1.39269842514069,0.116058937365255
-0.958053864793096,-0.614204833120697,-1.29777040836831,-0.480200841837534,0.80718933388246
2.90217780036747,2.51343382062922,-0.0103926660877796,0.338230491154869,-0.418654914174615
1.09961564212589,0.592000243820652,1.12597305543431,0.419162621412788,-1.13895892317044
4.48075045537413,2.70428045698162,-2.90672559102901,-1.04865819971769,1.72452226225808
6.44850193976727,5.70946443511026,-2.02707806598332,-0.106239817463465,-0.734835349967959
0.405088497725657,-1.4667106302772,-3.65456256027362,-2.07439127389483,2.51949222686965
-9.51597883791586,-7.18714752338171,-0.678946822216286,-2.64150368733926,2.33158343221393
1.3172352331497,0.751175823335315,0.38785312301986,-0.217199886847486,-1.22471630080331
-0.5904720437009,-1.10448068255539,-0.8484967886718,-1.37086549038896,0.922828729573722
0.9975498751058,0.318151957925358,-1.06035272399585,-1.37942505055427,-0.393095114940652
0.347935750941329,1.21263636868375,0.449634806886367,1.57575809438862,0.400390946101966
0.826684308076907,-0.00106151536242916,-2.24936778893742,-1.79226328848784,1.41028046756123
6.26108302807266,4.31143524508845,0.504908526367637,1.16547790968305,-1.95911335436708
-0.695675096628122,0.0632851425460338,-0.113700292127041,0.169146935154933,-0.551021737495466
-0.622136385249294,-0.954236239666386,1.97857913989919,0.857987223393833,-0.473709048751446
-1.16139570814915,-1.78458246168896,1.93321888246183,1.4173146609073,0.593978971491298
1.27668900143153,-0.196839628813781,1.26527600829183,0.289482799586206,-1.21463053695719
1.16714470253926,-0.332548599623302,2.11117913637221,2.22867616293504,-0.722480900605922
-0.631216721559642,-1.56501575060834,0.908861087011762,1.25295659623685,0.113213377544265
0.985807810391933,1.12967509512866,0.692470076188084,1.16774207739574,-0.0172793635311133
-1.00986577318473,0.0616433670155141,0.0724794981415886,-0.898245126991841,-0.574264843471667
3.44053175920484,2.49459129359772,1.75399978664597,1.29810428889122,-1.54904708039388
-0.629187324712017,0.477006505792234,-2.78492817132151,-2.76358772430862,1.08814086341847
0.029089731194601,1.45812011328194,0.356571820004809,0.758643043661022,-0.504436883880303
-4.57328876144098,-2.58292142031105,-0.082255129483539,0.09311509348566,0.41321304038964
-1.19822471800141,0.109757438409127,0.141236576684767,0.290624982337502,0.200333164569071
-1.21343661381364,-0.342908491282867,-1.6685381924834,-1.32146387822981,1.01098858550168
2.02381270977908,1.17131738793537,-0.696220857148397,0.102622423405487,-1.25031595817848
-2.78583792066873,-2.51686206572505,5.34550210984108,3.28569115887168,-1.18579655540695
0.484852400309353,1.80714895614302,-0.933471814717525,-0.535883077691765,-0.531039046939171
-2.69575772885363,-1.57527075739119,-0.174979253806888,-1.16432721800384,0.561728280213344
2.32179385858023,1.63804670381641,-2.53853697577695,-1.89521099201923,1.02168728529291
1.0191090582084,-0.00240343563174039,-0.518424653323079,-0.445938386988135,-0.340202184547701
-1.38692122059571,-1.49624936961114,0.993640250607066,-0.582671701726932,0.200254526540789
-1.35803303527149,-0.73358771033777,-1.0964688331106,-1.23795055422161,0.74294569454897
-1.83239962940532,-2.10746942102349,-0.662664915355717,-1.01566076777068,0.338847920599008
2.96854761645902,3.18158361833486,0.963749529178784,1.30609334752417,-1.22295606925514
-1.38243881103667,-1.7267313094277,1.73821872541724,0.623584761420068,-0.275394849015546
1.48491418421743,0.762174937898495,1.42031222911935,2.34314615948303,-1.06553829105873
-2.52117385313831,-2.32985405007042,0.291242736367117,-1.40595029201639,0.741808659036252
1.5946098271111,0.566255851974029,0.290329452737868,1.99808365378457,0.258302300525875
1.66730917034467,1.14458761529617,-0.567397093548147,0.0222013455952956,0.392165116617832
-3.65447820833222,-3.72594734498367,-1.34670327897701,-0.88738041514254,2.05931199293432
-2.92024236662097,-2.95508796047664,-0.386272984118164,-1.22484253647223,0.788291631520741
-5.7264511871012,-4.46105937362678,-0.40536628763918,-1.88345378035963,2.12125960441897
-2.07799113897383,-1.24897459287465,-1.3045142504182,-1.16749953041507,0.589969031143561
2.07364081375066,0.277372901353234,1.84536000857266,0.615174474656469,-1.44617301235079
4.05840632595338,2.73402474682867,-0.0178502253188828,0.221119939344281,-1.36745792147658
-3.08248161078291,-2.86356299931515,-1.09616710279234,-2.10501450574293,1.49644469759866
-0.969619424249045,-0.62903765743607,-1.05149258426405,0.0423947128952301,1.29415204445239
0.204165603201232,0.48692545446368,0.480478763189196,-0.0614562873907272,0.120302623075643
-2.04590487299159,-2.12199738673778,3.07914534023965,0.863710583495547,-1.80919093063073
1.31138132965624,3.26690026554072,-1.0931406118993,0.0633314401968318,0.562682384484768
-2.56357001716791,-1.5445551888027,0.957511358248224,0.817190973037769,-0.258516407930547
-0.85344830670135,0.0947166890554513,0.0386611942570128,-1.33353403490617,0.410956223805772
-5.7111319081282,-3.94863517785048,-1.02532351129623,-1.49443840125543,1.88445644120388
3.30902169215474,3.40433042533884,-1.01690328873556,0.329397440820011,0.0772430661318154
0.534854131486954,1.76627778299693,0.812399466961937,0.0839721110673476,-1.62753848436243
1.10222673101519,-0.764328311883868,1.55662032176943,1.52317842099246,0.300654542056894
0.237621071924121,-0.445980195776545,1.30442218952078,-0.0933383111680498,-0.112300900127954
2.4486059680087,2.43653569166138,-0.779591583086863,0.493566759536067,-0.514362374611676
1.76173498580795,0.501602046639276,1.34235908101449,1.04163268529421,-0.718292500088073
2.29702535961327,1.81265049056052,2.05432969132798,2.08368951015872,-1.60830461655631
-2.32142597164623,-1.54080977384562,0.577647281796397,0.661960804803554,-0.188977046154486
2.43855584387495,1.11834974892909,0.591409104033619,1.36594990447354,-0.726587166790654
1.42471612890321,1.3654265712983,2.02073485321947,1.72453251809599,-0.396243939881056
-1.70263285080163,0.835799930051895,-1.6377304698035,-1.97811318361653,0.393623812698873
-0.319570588653781,-0.438403901972273,0.0264529168109943,-1.03518895416571,0.477350857910963
-1.89237057886377,-2.40806563212415,1.19331854151845,-0.328646452370767,0.956250900999629
-4.23478906296205,-3.33545542287432,-1.66253929168041,-1.17498844309388,1.9668825514999
3.40123435465461,3.33800851230768,0.33758971504244,1.48896281291779,-0.455094239390283
-3.06281020868788,-4.31545287560514,1.05323034801854,0.403828271147159,0.390432556645851
3.25969098291227,2.73332098106712,-2.25426559555698,-0.14838770922858,0.64192498255053
3.82056167107341,1.56004124518139,1.05747545176587,1.85268151039042,-0.911334928945082
1.46669493105108,1.77945248634716,0.380838509910135,-0.164993216781124,-0.69281860476611
3.0741444165068,3.35757605744766,-0.704496693508685,0.782991759573847,-0.69979017384282
-0.406001318683099,-0.527452428819168,2.30097538032666,2.13476594440422,0.298203231161026
3.54160780804406,3.72892963411427,0.313042258706703,1.36966180559155,-1.09749649659587
1.38767275356812,0.324572479906081,-0.822276241013603,-0.987509610426828,-0.406221463026889
-0.895001050011783,-1.86388739651827,0.278844245629005,0.0374780540869293,0.209157493156325
-1.69144067613468,-2.42010081536026,-0.704024386882553,-2.06767029404248,-0.171115133771598
-2.66138060311363,-1.63437577603195,1.06229327907855,0.283684112385894,0.325394699917913
1.41630047950942,1.81565687608335,-0.739021491076008,0.00643386941799995,-1.55780373733375
2.41132781039251,1.0951642082563,0.947422085196389,1.18760096364473,-0.474449724199114
0.140067262847915,1.33997914100809,1.3822936986303,0.59410987547931,-1.7279633807564
-2.94780336272966,-2.7507577979853,-1.11294564935352,-1.56231698551561,2.3118502990798
0.726202328943919,1.05769094408432,-0.474485376002514,-0.574007095961586,0.0458527676661215
-4.15795778110486,-4.15149338722288,-0.871887101801997,-0.618350585408764,1.11378352291295
1.81167459009937,1.64445241257505,1.9310105598327,1.86069258494348,-1.85475396935427
0.0244058339799315,0.661637766969022,0.227090362526439,0.417921407124618,0.166055723078671
-1.21954815097974,-0.791899964453055,-0.455648613475003,1.24888112429978,-0.406694866975076
-2.77716515156233,-1.89858520454948,0.136520196740908,-0.35550478093819,1.54219685541376
-1.59361095212939,-0.362955047505694,2.33845692689057,2.82328870938849,-0.205596098491723
4.92871145646379,4.46821170150108,0.448614851110564,1.15191517054892,-2.04956430232062
3.95712855634305,1.62125924388592,1.7611122679514,1.86641242060585,-2.01032500169163
-0.316562219983324,-0.134909799543204,1.08489477134405,0.989418137818752,-0.0867596772481665
-1.99861432717809,-0.866423639455216,3.67101010790928,2.86733069264321,-0.156649447874909
0.431270820513543,0.282063885020296,2.94469729954762,2.62642493444349,-1.68191812887153
-3.71805969100328,-3.07229721054149,1.68484153300944,0.667423093078014,0.255668802791376
0.071623022790552,-0.011584086720398,1.89805599187705,0.655985199608378,-0.920799361740626
0.74441305087313,1.34550018475166,-0.507419699289876,0.0473149227136648,-0.364157494380474
-2.72108773844942,-3.20598164784096,2.45881841130091,1.59008764675514,1.57721782910538
-2.58023292422184,-1.62309855338787,-0.123325447973869,-0.336635750644403,0.846293661305098
2.05435850004454,0.712447172385738,0.922154468290539,0.71321099295672,-0.559178146843524
-0.643778637408979,0.205098633416373,-1.2427887710839,-1.38827794902312,0.90903785100174
-0.949910273577318,-0.563843954608108,-2.71934893382645,-1.90432671295152,1.04690046121952
-1.17996616568137,-1.22430379216788,1.04627249523401,1.89334731543273,0.689348544463513
3.12323537805675,2.76317252021856,-0.134109383709199,0.581789770055691,-1.28217298578168
1.1239455258322,1.64399207853563,-0.812410143283689,1.57137610341532,0.594637598451499
-4.04749328969435,-2.37989370956361,-1.20668915109679,-1.76988266340549,1.33006739169286
0.560139193102874,0.887885281079568,1.27890318221445,-0.449602251182602,-0.625159595476706
-6.43424492589267,-2.66385057700472,0.441427862330662,-0.73323398784771,1.30400583257724
-0.410737655449849,-0.338902258260614,-0.172082559022866,0.160544930327281,1.26638315834928
-1.91320363188511,-0.824438056099293,0.987688663389666,1.30464046245674,1.542150448179
-2.23850170923398,-1.89054571739814,1.77752178965726,1.52426481416012,0.606391926821719
-6.01498357393811,-4.27369747911317,1.34672969443344,0.975927527542518,0.27403382732754
2.63094268506404,1.40579546583061,-3.26249761169429,-1.24414493946059,2.03174164044098
0.76699700095428,0.897159204814251,0.647120433985145,0.588495463442351,0.368059350564601
1.17739200968136,0.693463218661965,-0.465458984506164,-0.914761475527468,-0.941801890099915
6.34259068264305,4.4861998237796,-0.673628307361595,1.36224744748993,-1.72390334897834
3.8744460731886,2.86055725960505,-0.884863608179033,-0.0267721040059672,-1.42811341781342
5.63619493069971,4.75026123281669,-0.261571344338459,1.37901376620542,-1.43731717991652
0.0417609304576665,-0.850088516189468,-0.842371684951102,-0.726328054266004,0.511128484467725
-4.86540436886884,-3.88458180134136,0.18734668963878,-1.52964376241963,1.13249743176642
2.02267758446302,0.928156427598074,-2.33591964984853,-0.398926049949909,0.832168410074412
0.0637449844879511,-0.843032593099928,1.24764604428053,0.0563240595596773,0.336060779322742
0.718510905741141,0.370119753470396,1.66600541882774,0.800136146926959,-0.403639714196691
-1.7963096028647,-1.63763487072231,-0.189561288121815,-1.2772931005346,0.661810028748162
2.29189111932318,1.91156299578275,0.529376964711946,1.31577141457497,0.0961771565860925
1.73129663971618,0.0356367554728363,0.812939148166021,0.750225648810899,-1.11602409613237
-7.46447736980043,-5.01280660587383,2.27332161306525,-0.170157310238411,0.872162388413031
-4.24548564036959,-4.28855871396326,1.82492747959373,0.0150258684694231,0.808501348584262
-2.34048612847972,-2.69046171220276,1.05569526007902,-0.243237729562438,1.09308614877297
2.17394432616164,0.00279152590263176,0.188101843187499,1.32363891048729,0.505020912707884
-0.411665991148575,0.373891053071532,1.55528822477477,2.09132715135021,-0.535409940788095
-0.484781045185919,-0.463258903336249,1.62704249399635,0.845601894807372,-0.33143506992384
1.06879539209683,0.787356938119213,0.637804067650386,1.59254090397662,0.335595627380349
-2.21466434422552,-1.30276868549938,-0.2341327290685,-0.0985937819200092,-0.102674875054034
0.271620371198128,0.335238063082916,-0.0680103830604982,-0.863901210856742,0.120860283393939
1.65634799285139,1.23128278748687,-1.40561530161935,-0.526114719225832,0.183562459389463
-1.72058348780184,-2.42086707335483,1.97947616660507,1.38568927995598,0.41228503613251
2.12105605010551,1.22579791410683,-2.31401851834886,-0.102331942494549,-0.033470205919686
0.135745067605224,-0.974687547063598,-0.634186541231546,-1.62311166395219,-0.197472815797511
-1.94873065080507,-1.62245128915192,0.538390946374411,-1.34078346544323,0.280052868936293
